step,loss_function,target_value,elapsed_time
1100,9.12051e-03,5.49664e-01,379
1200,8.95907e-03,4.74563e-01,380
1300,8.79326e-03,4.70660e-01,381
1400,8.61804e-03,5.33070e-01,382
1500,8.45752e-03,5.21609e-01,383
1600,8.30205e-03,4.37473e-01,384
1700,8.15852e-03,3.38031e-01,384
1800,8.01411e-03,3.49588e-01,385
1900,7.87911e-03,6.03491e-01,386
2000,7.73552e-03,4.92615e-01,387
0,7.75612e-02,-1.25246e+00,387
100,2.04910e-02,5.58216e-01,388
200,1.08976e-02,5.84254e-01,389
300,8.70528e-03,4.63755e-01,390
400,7.68054e-03,4.90723e-01,391
500,7.37033e-03,3.40456e-01,392
600,7.29038e-03,5.27732e-01,393
700,7.08331e-03,5.40793e-01,394
800,6.93925e-03,5.62431e-01,395
900,6.88981e-03,3.75445e-01,396
1000,6.72233e-03,6.21801e-01,397
1100,6.59793e-03,6.00031e-01,398
1200,6.52193e-03,5.16212e-01,399
1300,6.40442e-03,4.89813e-01,400
1400,6.27863e-03,1.50879e-01,401
1500,6.25825e-03,3.80249e-01,402
1600,6.12610e-03,4.31028e-01,403
1700,6.02278e-03,4.90311e-01,404
1800,5.97578e-03,5.10761e-01,405
1900,5.85304e-03,6.10524e-01,406
2000,5.80164e-03,3.97938e-01,407
0,3.12558e+00,4.53787e+00,407
100,1.22660e-02,5.76812e-01,408
200,1.02696e-02,6.04132e-01,409
300,9.77558e-03,5.57201e-01,410
400,9.59404e-03,3.92142e-01,411
500,9.56594e-03,4.56729e-01,412
600,9.17621e-03,4.76396e-01,413
700,8.95603e-03,4.26163e-01,414
800,8.79664e-03,5.15105e-01,415
900,8.59697e-03,6.46751e-01,416
1000,8.39006e-03,6.45628e-01,417
1100,8.21002e-03,5.84762e-01,418
1200,8.02099e-03,5.24071e-01,419
1300,7.85841e-03,5.92663e-01,420
1400,7.63656e-03,5.48369e-01,421
1500,7.38181e-03,4.38106e-01,422
1600,7.40068e-03,6.04469e-01,423
1700,6.84295e-03,4.76598e-01,424
1800,6.46438e-03,5.62696e-01,425
1900,5.91043e-03,5.20724e-01,426
2000,5.31540e-03,5.40500e-01,427
0,6.68959e-02,-5.17383e+00,427
100,1.64217e-02,4.71411e-01,428
200,9.92964e-03,4.81381e-01,429
300,9.02766e-03,4.54477e-01,430
400,8.81079e-03,5.24667e-01,430
500,8.68226e-03,5.58829e-01,431
600,8.54750e-03,6.26253e-01,432
700,8.40153e-03,4.63288e-01,433
800,8.28318e-03,4.48896e-01,434
900,8.13695e-03,5.75090e-01,435
1000,7.99635e-03,5.09040e-01,436
1100,7.85772e-03,5.67748e-01,437
1200,7.72062e-03,5.14470e-01,438
1300,7.58116e-03,3.99818e-01,439
1400,7.45668e-03,6.06063e-01,440
1500,7.32034e-03,5.28285e-01,441
1600,7.17176e-03,4.65159e-01,442
1700,7.02211e-03,4.85194e-01,443
1800,6.87074e-03,5.47322e-01,444
1900,6.71385e-03,6.96543e-01,445
2000,6.53248e-03,6.28772e-01,446
0,3.15158e+00,1.93611e+00,446
100,4.43437e-01,5.99858e-02,447
200,6.95565e-02,3.23863e-01,448
300,1.83968e-02,5.08525e-01,449
400,1.12723e-02,3.46741e-01,450
500,9.90688e-03,5.35677e-01,451
600,9.38557e-03,4.46615e-01,452
700,9.22343e-03,5.07871e-01,453
800,9.08495e-03,4.51633e-01,454
900,8.93529e-03,5.39078e-01,455
1000,8.80433e-03,5.87517e-01,456
1100,8.66769e-03,5.24035e-01,457
1200,8.53908e-03,5.49896e-01,458
1300,8.40533e-03,5.85045e-01,459
1400,8.28915e-03,5.08747e-01,461
1500,8.17417e-03,6.16408e-01,462
1600,8.04618e-03,5.15721e-01,462
1700,7.92433e-03,5.20500e-01,463
1800,7.80651e-03,5.64239e-01,464
1900,7.71500e-03,6.17260e-01,465
2000,7.58015e-03,5.73610e-01,466
0,3.16427e+00,-3.38580e+00,466
100,6.52312e-03,5.05108e-01,467
200,5.55000e-03,5.53530e-01,468
300,5.23144e-03,5.01872e-01,469
400,5.01175e-03,5.10421e-01,470
500,5.06238e-03,4.53707e-01,471
600,4.80571e-03,5.78827e-01,472
700,4.71129e-03,4.57360e-01,473
800,4.61141e-03,4.89002e-01,474
900,4.69472e-03,4.76194e-01,475
1000,4.50271e-03,5.67297e-01,476
1100,4.52876e-03,5.19421e-01,477
1200,4.32168e-03,6.26886e-01,478
1300,4.23788e-03,3.99476e-01,479
1400,4.16837e-03,7.17661e-01,480
1500,4.12641e-03,5.83936e-01,481
1600,4.06700e-03,5.60587e-01,482
1700,4.03896e-03,4.52611e-01,483
1800,3.89379e-03,5.23439e-01,484
1900,3.82535e-03,4.93878e-01,485
2000,3.76626e-03,6.94910e-01,486
0,3.19905e+00,5.94143e+00,486
100,4.62089e-01,9.16200e-02,487
200,6.59931e-02,2.78090e-01,488
300,1.24957e-02,4.85866e-01,489
400,5.34105e-03,4.51676e-01,490
