step,loss_function,target_value,elapsed_time
1200,5.38024e-15,1.81270e-01,88
1300,5.38024e-15,1.81270e-01,89
1400,5.38024e-15,3.56982e+02,89
1500,5.38024e-15,1.81270e-01,90
1600,5.38024e-15,1.81270e-01,91
1700,5.38024e-15,1.81270e-01,92
1800,5.38024e-15,1.81270e-01,92
1900,5.38024e-15,1.81270e-01,93
2000,5.38024e-15,1.81270e-01,94
0,5.25708e-15,1.81270e-01,94
100,5.25708e-15,4.06606e-01,94
200,5.25708e-15,1.81270e-01,95
300,5.25708e-15,1.81270e-01,96
400,5.25708e-15,2.57102e-01,96
500,5.25708e-15,1.81270e-01,97
600,5.25708e-15,1.81270e-01,98
700,5.25708e-15,1.81270e-01,99
800,5.25708e-15,1.81270e-01,99
900,5.25708e-15,1.81270e-01,100
1000,5.25708e-15,1.81270e-01,101
1100,5.25708e-15,1.81270e-01,101
1200,5.25708e-15,1.81270e-01,102
1300,5.25708e-15,1.81270e-01,103
1400,5.25708e-15,1.81270e-01,104
1500,5.25708e-15,1.81270e-01,104
1600,5.25708e-15,1.81270e-01,105
1700,5.25708e-15,-4.59129e-02,106
1800,5.25708e-15,1.81270e-01,106
1900,5.25708e-15,1.81270e-01,107
2000,5.25708e-15,1.81270e-01,108
0,5.26142e-15,1.81270e-01,108
100,5.26142e-15,-1.27499e+00,108
200,5.26142e-15,1.81270e-01,109
300,5.26142e-15,1.81270e-01,110
400,5.26142e-15,9.44247e+01,110
500,5.26142e-15,1.81270e-01,111
600,5.26142e-15,1.81270e-01,112
700,5.26142e-15,1.81270e-01,113
800,5.26142e-15,1.81270e-01,113
900,5.26142e-15,1.81270e-01,114
1000,5.26142e-15,1.81270e-01,115
1100,5.26142e-15,1.63753e+00,115
1200,5.26142e-15,3.33521e+02,116
1300,5.26142e-15,-3.61217e+02,117
1400,5.26142e-15,6.65235e+02,118
1500,5.26142e-15,1.81270e-01,118
1600,5.25188e-15,1.77455e-01,119
1700,5.25188e-15,1.81270e-01,120
1800,5.25188e-15,1.81270e-01,120
1900,5.25188e-15,1.81270e-01,121
2000,5.25188e-15,4.28117e+01,122
0,6.73506e-15,-4.10180e+01,122
100,6.73506e-15,1.81270e-01,123
200,6.73506e-15,1.81270e-01,123
300,6.73506e-15,1.81270e-01,124
400,6.73506e-15,1.81270e-01,125
500,6.73506e-15,1.81270e-01,125
600,6.73506e-15,1.81270e-01,126
700,6.73506e-15,1.81270e-01,127
800,6.73506e-15,1.81270e-01,127
900,6.73073e-15,1.81270e-01,128
1000,6.73073e-15,1.81270e-01,129
1100,6.73073e-15,1.81270e-01,130
1200,6.71425e-15,1.81270e-01,130
1300,6.71425e-15,2.57102e-01,131
1400,6.71425e-15,1.81270e-01,132
1500,6.71425e-15,1.81270e-01,132
1600,6.71425e-15,1.81270e-01,133
1700,6.71425e-15,1.81270e-01,134
1800,6.71425e-15,1.81270e-01,134
1900,6.71425e-15,1.81270e-01,135
2000,6.71425e-15,1.81270e-01,136
0,5.73847e-15,1.81270e-01,136
100,5.73847e-15,1.81270e-01,137
200,5.73847e-15,1.81270e-01,137
300,5.73847e-15,1.81270e-01,138
400,5.73847e-15,1.81270e-01,139
500,5.73847e-15,1.81270e-01,139
600,5.73847e-15,1.81270e-01,140
700,5.73847e-15,1.81270e-01,141
800,5.73847e-15,1.81270e-01,141
900,5.73847e-15,1.81270e-01,142
1000,5.73847e-15,1.81270e-01,143
1100,5.73847e-15,1.81270e-01,144
1200,5.73847e-15,1.81270e-01,144
1300,5.73847e-15,1.81270e-01,145
1400,5.73847e-15,4.06591e-01,146
1500,5.73847e-15,1.81270e-01,146
1600,5.73847e-15,1.81270e-01,147
1700,5.73847e-15,1.81270e-01,148
1800,5.73847e-15,1.81270e-01,148
1900,5.73847e-15,1.81270e-01,149
2000,5.73847e-15,1.81270e-01,150
0,5.80612e-15,1.81270e-01,150
100,5.80612e-15,1.81270e-01,151
200,5.80612e-15,1.81270e-01,151
300,5.80612e-15,1.81270e-01,152
400,5.80612e-15,1.81270e-01,153
500,5.80612e-15,1.81270e-01,153
600,5.80612e-15,1.81270e-01,154
700,5.80612e-15,1.81270e-01,155
800,5.80612e-15,1.77455e-01,156
900,5.80612e-15,1.81270e-01,156
1000,5.80612e-15,1.45093e+02,157
1100,5.80612e-15,1.81270e-01,158
1200,5.80612e-15,-3.33116e+02,158
1300,5.80612e-15,1.81270e-01,159
1400,5.80612e-15,4.01688e-01,160
1500,5.80612e-15,1.81270e-01,161
1600,5.80612e-15,1.81270e-01,161
1700,5.80612e-15,1.81270e-01,162
1800,5.80612e-15,1.81270e-01,163
1900,5.80612e-15,1.81270e-01,163
2000,5.80612e-15,1.81270e-01,164
0,5.90153e-15,1.81270e-01,164
100,5.90153e-15,1.81270e-01,165
200,5.90153e-15,1.81270e-01,166
300,5.90153e-15,1.81270e-01,166
400,5.90153e-15,1.81270e-01,167
500,5.90153e-15,1.81270e-01,168
600,5.90153e-15,1.81270e-01,168
700,5.90153e-15,1.81270e-01,169
800,5.90153e-15,1.81270e-01,170
900,5.88158e-15,1.81270e-01,171
1000,5.88158e-15,6.65298e+02,171
1100,5.88158e-15,3.21697e+01,172
1200,5.88158e-15,1.81270e-01,173
1300,5.88158e-15,-1.65445e+01,173
1400,5.88158e-15,1.81270e-01,174
1500,5.88158e-15,1.81270e-01,175
1600,5.88158e-15,1.81270e-01,175
1700,5.88158e-15,1.81270e-01,176
1800,5.88158e-15,3.56982e+02,177
1900,5.88158e-15,1.81270e-01,177
2000,5.88158e-15,1.81270e-01,178
0,5.67081e-15,-2.38127e+01,178
100,5.67081e-15,1.81270e-01,179
200,5.67081e-15,1.81270e-01,180
300,5.67081e-15,1.81270e-01,180
400,5.67081e-15,1.81270e-01,181
500,5.67081e-15,1.81270e-01,182
600,5.67081e-15,1.81270e-01,182
700,5.67081e-15,1.81270e-01,183
800,5.67081e-15,1.81270e-01,184
900,5.67081e-15,1.81270e-01,185
1000,5.67081e-15,1.81270e-01,185
1100,5.67081e-15,1.81270e-01,186
1200,5.67081e-15,1.81270e-01,187
1300,5.67081e-15,1.81270e-01,188
1400,5.67081e-15,1.81270e-01,188
1500,5.67081e-15,-3.56578e+02,189
1600,5.67081e-15,1.81270e-01,190
1700,5.67081e-15,-6.50259e+00,190
1800,5.67081e-15,1.81270e-01,191
1900,5.67081e-15,1.81270e-01,192
2000,5.67081e-15,1.81270e-01,193
0,4.94917e-15,1.81270e-01,193
100,4.94917e-15,1.81270e-01,193
200,4.94917e-15,1.81270e-01,194
300,4.94917e-15,1.81270e-01,195
400,4.94917e-15,1.81270e-01,196
500,4.94917e-15,2.39259e+01,196
600,4.94917e-15,-1.67592e+01,197
700,4.94917e-15,2.39220e+01,198
800,4.94917e-15,1.81270e-01,198
900,4.94917e-15,-6.64947e+02,199
1000,4.94917e-15,1.81270e-01,200
1100,4.94917e-15,1.81270e-01,201
1200,4.94917e-15,1.81270e-01,201
1300,4.94917e-15,1.81270e-01,202
1400,4.94917e-15,1.81270e-01,203
1500,4.94917e-15,1.81270e-01,204
