step,loss_function,target_value,elapsed_time
1100,3.77974e-03,-3.40040e-02,103
1200,3.76105e-03,9.32485e-02,104
1300,3.72529e-03,2.96865e-01,105
1400,3.72678e-03,3.42536e-01,106
1500,3.70216e-03,4.12748e-01,106
1600,3.69770e-03,2.49807e-01,107
1700,3.61819e-03,3.07193e-01,108
1800,3.59347e-03,7.69301e-02,108
1900,3.59257e-03,1.10773e-01,109
2000,3.56680e-03,1.70937e-01,110
0,3.41412e-03,1.91067e-01,110
100,2.92573e-03,2.93284e-02,111
200,2.80356e-03,8.61959e-02,111
300,2.82436e-03,1.61321e-01,112
400,2.77506e-03,7.29633e-02,113
500,2.77970e-03,2.47328e-01,114
600,2.75541e-03,1.26838e-01,114
700,2.78045e-03,1.38379e-01,115
800,2.70789e-03,1.42113e-01,116
900,2.85400e-03,2.08144e-01,116
1000,2.80660e-03,1.28090e-02,117
1100,2.68078e-03,4.94593e-02,118
1200,2.76261e-03,2.59069e-01,119
1300,2.65455e-03,2.34799e-01,119
1400,2.67233e-03,3.40634e-01,120
1500,2.72130e-03,2.34310e-01,121
1600,2.63042e-03,2.41878e-01,121
1700,2.61094e-03,2.37286e-01,122
1800,2.63036e-03,2.41970e-01,123
1900,2.69037e-03,7.29965e-02,124
2000,2.63440e-03,7.33898e-02,124
0,3.54903e-03,1.95264e-01,124
100,2.90386e-03,2.01795e-01,125
200,2.81903e-03,1.59530e-01,126
300,2.75537e-03,1.91916e-01,126
400,2.75983e-03,1.25868e-01,127
500,2.75066e-03,4.60433e-02,128
600,2.75523e-03,2.66204e-01,128
700,2.71106e-03,7.91090e-02,129
800,2.67576e-03,2.95005e-01,130
900,2.65892e-03,1.23682e-01,131
1000,2.64128e-03,1.94671e-01,131
1100,2.65939e-03,1.25993e-01,132
1200,2.64286e-03,2.51895e-01,133
1300,2.64043e-03,2.59750e-01,133
1400,2.62425e-03,1.16955e-01,134
1500,2.61756e-03,1.49647e-01,135
1600,2.59282e-03,2.46572e-01,136
