step,loss_function,target_value,elapsed_time
15200,2.45898e+01,6.66763e+01,473
15300,2.44020e+01,6.67524e+01,476
15400,2.42526e+01,6.65708e+01,480
15500,2.42999e+01,6.68612e+01,483
15600,2.44484e+01,6.68132e+01,486
15700,2.43309e+01,6.62415e+01,489
15800,2.43314e+01,6.68176e+01,492
15900,2.43219e+01,6.64405e+01,495
16000,2.43475e+01,6.72317e+01,498
16100,2.44530e+01,6.65227e+01,501
16200,2.44970e+01,6.65751e+01,504
16300,2.44568e+01,6.65300e+01,507
16400,2.43922e+01,6.65184e+01,510
16500,2.43903e+01,6.70118e+01,514
16600,2.43113e+01,6.64394e+01,517
16700,2.44713e+01,6.65657e+01,520
16800,2.42842e+01,6.66316e+01,523
16900,2.42702e+01,6.67286e+01,526
17000,2.44687e+01,6.66076e+01,529
17100,2.44936e+01,6.66608e+01,533
17200,2.44692e+01,6.67376e+01,536
17300,2.44885e+01,6.67204e+01,539
17400,2.42225e+01,6.72246e+01,542
17500,2.43515e+01,6.72524e+01,545
17600,2.43048e+01,6.64913e+01,548
17700,2.42751e+01,6.70299e+01,551
17800,2.43062e+01,6.63890e+01,554
17900,2.42761e+01,6.68495e+01,558
18000,2.43601e+01,6.66641e+01,560
18100,2.42450e+01,6.69518e+01,564
18200,2.42275e+01,6.68448e+01,567
18300,2.44346e+01,6.71094e+01,570
18400,2.42725e+01,6.71495e+01,573
18500,2.42900e+01,6.70062e+01,576
18600,2.43549e+01,6.69347e+01,580
18700,2.42350e+01,6.68319e+01,583
18800,2.42259e+01,6.71992e+01,586
18900,2.43196e+01,6.69981e+01,589
19000,2.44385e+01,6.68653e+01,592
19100,2.42968e+01,6.73086e+01,595
19200,2.43418e+01,6.74428e+01,599
19300,2.42428e+01,6.81641e+01,602
19400,2.41408e+01,6.67997e+01,605
19500,2.40394e+01,6.65589e+01,608
19600,2.42167e+01,6.72804e+01,612
19700,2.42705e+01,6.70512e+01,615
19800,2.43653e+01,6.69236e+01,618
19900,2.42950e+01,6.78825e+01,621
20000,2.42445e+01,6.67362e+01,624
20100,2.42690e+01,6.66336e+01,627
20200,2.43243e+01,6.71625e+01,630
20300,2.42657e+01,6.69576e+01,634
20400,2.42018e+01,6.68552e+01,637
20500,2.42198e+01,6.68521e+01,640
20600,2.42865e+01,6.68844e+01,643
20700,2.41679e+01,6.65383e+01,646
20800,2.41767e+01,6.67081e+01,649
20900,2.41850e+01,6.72382e+01,652
21000,2.41579e+01,6.69048e+01,656
21100,2.43179e+01,6.67764e+01,659
21200,2.41643e+01,6.69063e+01,662
21300,2.41270e+01,6.69470e+01,665
21400,2.41623e+01,6.68817e+01,668
21500,2.42229e+01,6.70933e+01,671
21600,2.41637e+01,6.69186e+01,675
21700,2.41946e+01,6.71258e+01,678
21800,2.42679e+01,6.65758e+01,681
21900,2.41663e+01,6.69746e+01,684
22000,2.42253e+01,6.74416e+01,687
22100,2.41396e+01,6.73068e+01,690
22200,2.40709e+01,6.72322e+01,694
22300,2.40782e+01,6.70898e+01,697
22400,2.41012e+01,6.70004e+01,700
22500,2.42321e+01,6.77384e+01,703
22600,2.42605e+01,6.64973e+01,706
22700,2.42586e+01,6.68700e+01,709
22800,2.41193e+01,6.66007e+01,712
22900,2.42175e+01,6.69481e+01,715
23000,2.40504e+01,6.73672e+01,718
23100,2.40483e+01,6.74795e+01,722
23200,2.42430e+01,6.70706e+01,725
23300,2.41223e+01,6.63649e+01,728
23400,2.41512e+01,6.67442e+01,731
23500,2.41448e+01,6.64950e+01,734
23600,2.41527e+01,6.72060e+01,738
23700,2.40479e+01,6.72465e+01,741
23800,2.41596e+01,6.75590e+01,744
23900,2.40134e+01,6.71577e+01,747
24000,2.39684e+01,6.75556e+01,750
24100,2.41658e+01,6.70434e+01,753
24200,2.42554e+01,6.74094e+01,756
24300,2.41908e+01,6.70689e+01,759
24400,2.41549e+01,6.67401e+01,762
24500,2.41808e+01,6.67577e+01,766
24600,2.41421e+01,6.67949e+01,769
24700,2.42729e+01,6.76231e+01,772
24800,2.43322e+01,6.69149e+01,775
24900,2.41574e+01,6.68551e+01,778
25000,2.40286e+01,6.73886e+01,781
25100,2.41986e+01,6.71209e+01,784
25200,2.40688e+01,6.64402e+01,788
25300,2.43262e+01,6.76098e+01,791
25400,2.40980e+01,6.68977e+01,794
25500,2.40144e+01,6.68241e+01,797
25600,2.42046e+01,6.72376e+01,801
25700,2.40432e+01,6.66942e+01,804
25800,2.41547e+01,6.73077e+01,807
25900,2.41942e+01,6.76304e+01,810
26000,2.41072e+01,6.67932e+01,813
26100,2.39863e+01,6.69855e+01,816
26200,2.41311e+01,6.67651e+01,819
26300,2.41896e+01,6.63488e+01,822
26400,2.41230e+01,6.77006e+01,826
