step,loss_function,target_value,elapsed_time
15200,1.23059e-01,1.89993e+00,644
15300,1.12637e-01,1.90182e+00,648
15400,1.42464e-01,1.90359e+00,653
15500,1.32314e-01,1.90536e+00,657
15600,1.14013e-01,1.90708e+00,661
15700,1.35268e-01,1.90877e+00,665
15800,1.15820e-01,1.91049e+00,670
15900,1.39145e-01,1.91208e+00,674
16000,1.28779e-01,1.91357e+00,679
16100,1.33423e-01,1.91506e+00,683
16200,1.15989e-01,1.91649e+00,687
16300,1.16652e-01,1.91777e+00,692
16400,1.17879e-01,1.91918e+00,696
16500,1.26890e-01,1.92049e+00,700
16600,1.25404e-01,1.92174e+00,705
16700,1.25901e-01,1.92315e+00,709
16800,1.18730e-01,1.92439e+00,713
16900,1.19080e-01,1.92573e+00,718
17000,1.07057e-01,1.92699e+00,722
17100,1.31802e-01,1.92822e+00,726
17200,1.15502e-01,1.92943e+00,731
17300,1.32603e-01,1.93064e+00,735
17400,1.30062e-01,1.93177e+00,739
17500,1.15876e-01,1.93287e+00,744
17600,1.20183e-01,1.93398e+00,748
17700,1.17928e-01,1.93515e+00,752
17800,1.07534e-01,1.93614e+00,756
17900,1.28184e-01,1.93719e+00,761
18000,1.37804e-01,1.93817e+00,765
18100,1.26129e-01,1.93929e+00,769
18200,1.11162e-01,1.94038e+00,774
18300,1.07409e-01,1.94139e+00,778
18400,1.32105e-01,1.94239e+00,782
18500,1.27560e-01,1.94330e+00,786
18600,1.21994e-01,1.94416e+00,791
18700,1.11005e-01,1.94498e+00,795
18800,1.19323e-01,1.94597e+00,799
18900,1.32437e-01,1.94667e+00,803
19000,1.01516e-01,1.94753e+00,808
19100,1.35677e-01,1.94827e+00,812
19200,1.17470e-01,1.94903e+00,816
19300,1.12566e-01,1.94979e+00,820
19400,1.31669e-01,1.95055e+00,825
19500,1.16378e-01,1.95140e+00,829
19600,1.16254e-01,1.95211e+00,833
19700,1.16275e-01,1.95291e+00,837
19800,1.10435e-01,1.95362e+00,841
19900,1.27265e-01,1.95436e+00,846
20000,1.11254e-01,1.95514e+00,850
